,pChEMBL,Canomicalsmiles
1485,6.0,Cc1ccc(Nc2ccnc(Nc3cccc(OCCN4CCCC4)c3)n2)c(S(N)(=O)=O)c1
1486,6.0,CCc1cnc(Nc2cc(OC)c(OC)c(OC)c2)nc1Nc1ccccc1S(N)(=O)=O
1487,6.0,Cc1cccc(Nc2ccnc(Nc3cccc(OCCn4ccnc4)c3)n2)c1S(N)(=O)=O
1488,6.0,COc1cc(Nc2nccc(Nc3ccc(-c4ccccc4)cc3S(N)(=O)=O)n2)cc(OC)c1OC
1489,6.0,COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3O)n2)cc1OCCCn1ccnc1
1490,6.0,COc1ccc(Nc2nccc(Nc3cccc(S(N)(=O)=O)c3)n2)cc1OCCn1ccnc1
1491,6.0,Oc1ccc(Cl)cc1Nc1ccnc(Nc2cccc(OCCN3CCOCC3)c2)n1
1492,5.958607314841775,CC(=O)Nc1ccc2cc1CCc1cccc(c1)Nc1ncc(Cl)c(n1)N2.O=C(O)C(F)(F)F
1493,5.955460239607589,O=C(O)C(F)(F)F.O=S1Cc2cccc(c2)Nc2nc(ncc2Cl)Nc2cccc1c2
1494,5.91721462968355,O=C(O)C(F)(F)F.O=S1CCc2cccc(c2)Nc2ncc(Cl)c(n2)Nc2cccc1c2
1495,5.910094888560602,Clc1cnc2nc1NCc1cccc(c1)OCCc1cccc(c1)N2
1496,5.903089986991944,Clc1cnc2nc1Nc1cccc(c1)NCCCc1cccc(c1)N2.O=C(O)C(F)(F)F
1497,5.875495775165717,Clc1cnc2nc1Nc1cccc(c1)CNCc1cccc(c1)N2.O=C(O)C(F)(F)F
1498,5.863279432843593,O=C(O)C(F)(F)F.O=S1(=O)CCc2cccc(c2)Nc2ncc(Cl)c(n2)Nc2cccc1c2
1499,5.841637507904751,COC(=O)c1ccc2cc1CCc1cccc(c1)Nc1ncc(Cl)c(n1)N2.O=C(O)C(F)(F)F
1500,5.835647144215563,Clc1cnc2nc1Nc1cccc(c1)NCCc1cccc(c1)N2.O=C(O)C(F)(F)F
1501,5.823908740944319,Nc1ccc2cc1CCc1cccc(c1)Nc1ncc(Cl)c(n1)N2.O=C(O)C(F)(F)F
1502,5.82102305270683,Cn1c2cc(N3CCC(N4CCOCC4)CC3)ccc2c(=O)c2c3ccc(C#N)cc3[nH]c21
1503,5.815308569182402,Clc1cnc2nc1NCc1cccc(c1)OCCc1cccc(c1)N2.O=C(O)C(F)(F)F
1504,5.815308569182402,Cl.Clc1cnc2nc1Nc1cc(cc(CN3CCNCC3)c1)CCc1cccc(c1)N2
1505,5.758702612890007,O=C(O)C(F)(F)F.O=S1CCOc2cccc(c2)Nc2ncc(Cl)c(n2)Nc2cccc1c2
1506,5.7447274948966935,COCC(=O)Nc1ccc2cc1CCc1cccc(c1)Nc1ncc(Cl)c(n1)N2.O=C(O)C(F)(F)F
1507,5.728158393463501,O=C(Nc1n[nH]c2cc(OCc3cc(F)cc(F)c3)ccc12)c1ccccc1
1508,5.721246399047171,O=C(O)C(F)(F)F.O=S1(=O)Nc2cccc(c2)Nc2ncc(Cl)c(n2)Nc2cccc1c2
1509,5.699187205881883,COc1ccc(-c2nc3[nH]nc(C)c3c3cc(OCC4CCN(C)CC4)c(OC)c(F)c23)cc1Cl
1510,5.699187205881883,COc1ccc(Cc2n[nH]c3nc(-c4ccc(O)cc4)c4cc(OC)c(OC)cc4c23)cc1OC
1511,5.699187205881883,COc1cc2c(-c3ccc(O)c(O)c3)nc3[nH]nc(Cc4ccccc4)c3c2cc1OC
1512,5.699187205881883,Cc1n[nH]c2nc(-c3cn(C)c(=N)s3)c3c(F)cc(O)c(F)c3c12
1513,5.699187205881883,COc1cccc(Cc2n[nH]c3nc(-c4ccc(O)cc4)c4cc(OC)c(OC)cc4c23)c1
1514,5.699187205881883,CC(=O)Nc1ncc(-c2nc3[nH]nc(C)c3c3c(F)c(O)cc(F)c23)s1
1515,5.699187205881883,COc1cc2c(-c3ccc(O)c(OC(F)F)c3)nc3[nH]nc(C)c3c2cc1OC
1516,5.699187205881883,Cc1n[nH]c2nc(-c3ccc(N)cc3)c3c(F)cc(O)c(F)c3c12
1517,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCCN2CCCC2=O)cs1
1518,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)Nc2ccc(F)cc2F)cs1
1519,5.698970004336019,C[C@@H]1COC[C@H](C)N1C(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1520,5.698970004336019,CSCC[C@H](NC(=O)c1ccccc1)C(=O)NCc1nc(C(=O)NCCc2cccc(Cl)c2)cs1
1521,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccc(F)cc2C(F)(F)F)cs1
1522,5.698970004336019,CCN(CC)C(=O)C1CCCN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)C1
1523,5.698970004336019,CCOc1cc(CCNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)ccc1OC
1524,5.698970004336019,CC(C)(C)OC(=O)NC1CCN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)CC1
1525,5.698970004336019,CCOc1cccc(CCNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)c1
1526,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2c[nH]c3ccccc23)co1
1527,5.698970004336019,CC(C)(C)OC(=O)NC1CCN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)C1
1528,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NC2CCCc3ccccc32)co1
1529,5.698970004336019,CCCCCCN(CCC#N)C(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1530,5.698970004336019,COc1cccc(CNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)c1OC
1531,5.698970004336019,CN(C(=O)OC(C)(C)C)C1CCN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)C1
1532,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N2CC[C@@H]3CCCC[C@@H]3C2)cs1
1533,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N2CC[C@H]3CCCC[C@@H]3C2)cs1
1534,5.698970004336019,CCOC(=O)N1CCC(NC(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)CC1
1535,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCN2CCCCC2)cs1
1536,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N2CCC3CCCCC3C2)cs1
1537,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCC(c2ccccc2)c2ccccc2)co1
1538,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCCN2CCOCC2)cs1
1539,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N2CCCC3CCCCC32)cs1
1540,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccc(Cl)c(Cl)c2)co1
1541,5.698970004336019,CC1CN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)CCN1c1ccccc1
1542,5.698970004336019,Cc1ccc(N2CCN(C(=O)c3csc(CNC(=O)COc4ccc(OC(F)(F)F)cc4)n3)CC2C)cc1
1543,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N2CCN(c3ccccn3)CC2)cs1
1544,5.698970004336019,Cc1ccc(CCNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)cc1
1545,5.698970004336019,CC1CC(C)CN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)C1
1546,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2cccnc2)cs1
1547,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCC(F)(F)F)cs1
1548,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccccc2Cl)co1
1549,5.698970004336019,Cc1ccccc1CNC(=O)c1coc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1550,5.698970004336019,O=C(NCCc1cccc(Cl)c1)c1csc(CNC(=O)C2(c3ccc(Cl)cc3)CC2)n1
1551,5.698970004336019,CC(=O)NCCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1552,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccc(F)cc2)co1
1553,5.698970004336019,C[C@H](CNC(=O)c1coc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)c1ccccc1
1554,5.698970004336019,COc1cccc(CNC(=O)c2csc(CNC(=O)Cc3ccc4ccccc4c3)n2)c1OC
1555,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2ccccc2)co1
1556,5.698970004336019,CC1CCCCC1NC(=O)c1coc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1557,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2ccccn2)co1
1558,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCC2CCCO2)cs1
1559,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2ccncc2)co1
1560,5.698970004336019,CC(CNC(=O)c1coc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)c1ccccc1
1561,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccncc2)cs1
1562,5.698970004336019,CC1CCCN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)C1
1563,5.698970004336019,COCCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1564,5.698970004336019,CCCCOc1ccc(NC(=O)NCc2nc(C(=O)NCc3cccc(OC)c3OC)cs2)cc1
1565,5.698970004336019,COc1ccccc1CNC(=O)c1csc(CNC(=O)C/C=C/c2ccccc2)n1
1566,5.698970004336019,COc1ccccc1CNC(=O)c1csc(CNC(=O)COc2ccc(Cl)cc2)n1
1567,5.698970004336019,COCC(C)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1568,5.698970004336019,O=C(C/C=C/c1ccccc1)NCc1nc(C(=O)NCCc2ccccc2F)cs1
1569,5.698970004336019,CSc1ccc(CC(=O)NCc2nc(C(=O)NCCc3cccc(Cl)c3)cs2)cc1
1570,5.698970004336019,COc1ccccc1CNC(=O)c1csc(CNC(=O)COc2ccc(Br)cc2)n1
1571,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NC2CCCC2)cs1
1572,5.698970004336019,COCCCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1573,5.698970004336019,C[C@@H](NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)C(C)(C)C
1574,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccccc2)co1
1575,5.698970004336019,COc1ccccc1CNC(=O)c1csc(CNC(=O)Cc2ccc3ccccc3c2)n1
1576,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccco2)cs1
1577,5.698970004336019,CC(C)CCC(C)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1578,5.698970004336019,CCCCCCC(C)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1579,5.698970004336019,O=C(COc1ccc(Br)cc1)NCc1nc(C(=O)NCCc2ccccc2F)cs1
1580,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2ccccc2Cl)co1
1581,5.698970004336019,NC(=O)C1CCN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)CC1
1582,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCN2CCCC2)cs1
1583,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccc(Cl)cc2)cs1
1584,5.698970004336019,C[C@H](NC(=O)c1coc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)C1CCCCC1
1585,5.698970004336019,COc1cccc(CCNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)c1
1586,5.698970004336019,CN(C)c1ccc(CNC(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)cc1
1587,5.698970004336019,CCN1CCCC1CNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1588,5.698970004336019,COc1ccc(CCNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)cc1
1589,5.698970004336019,CCCC1CCN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)CC1
1590,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2ccc(Cl)cc2)co1
1591,5.698970004336019,CCOc1ccccc1CNC(=O)c1coc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1592,5.698970004336019,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2ccc(Br)cc2)co1
1593,5.698970004336019,CN1CCCC1CCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1
1594,5.691008970999836,O=C(O)C(F)(F)F.c1cc2cc(c1)Nc1ccnc(n1)Nc1cccc(c1)CC2
1595,5.688246138944246,O=C(O)C(F)(F)F.O=C1CCc2cccc(c2)Nc2nc(ncc2Cl)Nc2cccc(c2)N1
1596,5.688246138944246,Clc1cnc2nc1NCc1cccc(c1)OCCOc1cccc(c1)N2.O=C(O)C(F)(F)F
1597,5.657577319177793,Cl.O=C(Nc1ccc2cc1CCc1cccc(c1)Nc1ncc(Cl)c(n1)N2)C1CCC1
1598,5.644165504115064,C[C@@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)OCCOc2ccc(F)cc21
1599,5.638272163982407,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1
1600,5.625068446021812,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)NC(=O)COc2ccc(F)cc21
1601,5.377785977033705,Clc1cnc2nc1Nc1cccc(c1)COc1cccc(c1)N2.O=C(O)C(F)(F)F
1602,5.301029995663981,O=C(N=c1[nH]c2cnc(OCCN3CCCCC3)cc2n1C1CCNCC1)c1ccccc1
1603,5.301029995663981,NC(=O)[C@]1(c2cccc(Br)c2)C[C@H](n2c(=NC(=O)c3ccc(F)cc3)[nH]c3cnc(OCCN4CCCCC4)cc32)C1
1604,5.301029995663981,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(=NC(=O)c3ccc4ccn(C)c4c3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1
1605,5.301029995663981,CC(C)(O)C1CCN(CCOc2cc3c(cn2)[nH]/c(=N\C(=O)c2cccc(F)c2)n3C2CCC(C(=O)O)CC2)CC1
1606,5.301029995663981,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(=NC(=O)c3ccccn3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1
1607,5.301029995663981,CC(C)NC(=O)C1CCC(n2/c(=N/C(=O)c3ccccn3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1.O=C(O)C(F)(F)F
1608,5.301029995663981,O=C(N=c1[nH]c2ccc(CN3CCOCC3)cc2n1[C@H]1CC[C@@H](C(=O)O)CC1)c1ccc(F)cc1
1609,5.301029995663981,NC(=O)[C@H]1CC[C@H](n2c(=NC(=O)c3ccc(F)cc3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1
1610,5.301029995663981,CNC(=O)[C@H]1CC[C@H](n2c(=NC(=O)c3cc(F)cc(F)c3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1
1611,5.301029995663981,O=C(N=c1[nH]c2cnc(OCCN3CCCCC3)cc2n1[C@H]1CC[C@@H](C(=O)O)CC1)c1ccccc1
1612,5.301029995663981,NC(=O)[C@H]1CC[C@H](n2c(=NC(=O)c3cc(F)cc(F)c3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1
1613,5.301029995663981,CNc1ccc(C(=O)N=c2[nH]c3cnc(OCCN4CCCCC4)cc3n2[C@H]2CC[C@@H](C(=O)NC(C)C)CC2)cc1
1614,5.301029995663981,CN(CC(=O)N1CCC(n2c(=NC(=O)c3ccccc3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1)C(=O)OC(C)(C)C
1615,5.301029995663981,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(=NC(=O)c3cccc(S(C)(=O)=O)c3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1
1616,5.301029995663981,N#C[C@]1(c2ccccn2)C[C@H](n2c(=NC(=O)c3ccc(F)cc3)[nH]c3cnc(OCCN4CCCCC4)cc32)C1
1617,5.301029995663981,CNC(=O)[C@]1(O)CC[C@H](n2c(=NC(=O)c3ccc(F)cc3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1
1618,5.301029995663981,CC(=O)C1CCC(n2/c(=N/C(=O)c3cccc(F)c3)[nH]c3ccc(CO)cc32)CC1
1619,5.301029995663981,CC(C)(O)C1CCN(CCOc2cc3c(cn2)[nH]c(=NC(=O)c2cccc(F)c2)n3[C@H]2CC[C@@H](C(=O)O)CC2)CC1
1620,5.301029995663981,CNc1ccc(C(=O)/N=c2\[nH]c3cnc(OCCN4CCCCC4)cc3n2C2CCC(C(=O)NC(C)C)CC2)cc1.O=C(O)C(F)(F)F
1621,5.301029995663981,O=C(/N=c1\[nH]c2cnc(OCCN3CCCCC3)cc2n1C1CCC(C(=O)O)CC1)c1ccccc1
1622,5.301029995663981,CC(C)NC(=O)C1CCC(n2/c(=N/C(=O)c3cccc(S(C)(=O)=O)c3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1.O=C(O)C(F)(F)F
1623,5.301029995663981,CC(=O)[C@H]1CC[C@@H](n2c(=NC(=O)c3cccc(F)c3)[nH]c3ccc(CO)cc32)CC1
1624,5.209011524911184,O=C(O)C(F)(F)F.O=C1CCc2cccc(c2)Nc2nc(ncc2Cl)Nc2cccc1c2
1625,5.180456064458132,O=S1(=O)NCc2cccc(c2)Nc2nc(ncc2Cl)Nc2cccc1c2
1626,5.128777443240293,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)N(C)C(=O)COc2ccc(F)cc21
1627,5.086186147616283,Clc1cnc2nc1NCc1cc(ccc1Br)OCCCc1cccc(c1)N2
1628,5.0301183562535,Cc1ccc(O)cc1CC[C@@H]1[C@@H](O)CC[C@]2(C)C([C@H](C)/C=C/CC(C)C)CC[C@@H]12
1629,5.0,COc1cc(-c2ccc(C(N)=O)cc2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N(C)C)n1
1630,5.0,C#Cc1cc(Nc2ncc(C)c(Nc3ccccc3C(=O)NC(C)C)n2)c(OC(C)C)cc1C
1631,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N(CC(=O)O)C2
1632,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N([C@H]1CCN(C)C1)C2=O
1633,5.0,CC(C)Oc1nc(C2CCNCC2)ncc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1634,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N(C1CNC1)C2
1635,5.0,COc1ccc(C)cc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2cc[nH]c2n1
1636,5.0,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cc3c(cc2F)CNC3=O)ncc1Cl
1637,5.0,COc1nc(-c2ccccc2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N(C)C)n1
1638,5.0,Cc1ccc2nc(C(N)=O)cc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)c2c1
1639,5.0,COc1nc(C2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1640,5.0,C#Cc1cc(Nc2ncc(C)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C
1641,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N([C@@H]1CN[C@H](C(N)=O)C1)C2
1642,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N(C1CCN(CC(N)=O)CC1)C2
1643,5.0,CC(C)NC(=O)C1CCC(n2c(N)nc3cnc(OCCN4CCCCC4)cc32)CC1
1644,5.0,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(N)(=O)=O)n2)c(F)cc1C1CCN(C)CC1
1645,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N([C@H]1C[C@@H](C(N)=O)N(C)C1)C2
1646,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N([C@H]1CN[C@H](C(=O)O)C1)C2
1647,5.0,CC(C)Oc1cc2c(cc1Nc1nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cn[nH]c3n1)C(=O)N(C1CCN(C)CC1)C2
1648,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N(CCO)C2
1649,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N(N1CCOCC1)C2
1650,5.0,CNC(=O)c1ccc(-c2cc(OC)c(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N4CCOCC4)n3)cc2C)cc1
1651,5.0,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cc(C(=O)NCCN3CCN(C)CC3)nc3ccccc23)ncc1Cl
1652,5.0,CC(C)Oc1cc(C(C)(CO)CO)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1653,5.0,Cc1cnc(Nc2ncc(C3CCNCC3)cc2OC(C)C)cc1Nc1ccccc1S(C)(=O)=O
1654,5.0,CC(C)Oc1cc2c(cc1Nc1nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cn[nH]c3n1)C(=O)N(C1CCNCC1)C2
1655,5.0,CNC(=O)c1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1CCN1CCN(C)CC1
1656,5.0,CC(C)CN1CCC(n2c(=NC(=O)c3ccccc3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1
1657,5.0,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cc(C(=O)NC3CCNCC3)nc3ccccc23)ncc1Cl
1658,5.0,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(=NC(=O)C3CCCCC3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1
1659,5.0,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N([C@@H]1CCCN(CCO)C1)C2
1660,5.0,COc1cc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N(C)C)n1
1661,5.0,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cc(C(=O)NCCN3CCOCC3)nc3ccccc23)ncc1Cl
1662,5.0,CC(C)Oc1cc(C2CCN(CCO)CC2)ccc1Nc1nc(Nc2ccccc2S(=O)(=O)C(C)C)c2nc[nH]c2n1
1663,5.0,Cc1cnc(Nc2cc3c(cc2OC(C)C)CCC3=O)nc1Nc1ccccc1S(=O)(=O)C(C)C
