,ID,Canomicalsmiles,pChEMBL
1068,304,CCC(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2OC)ncc1Cl,1
1069,1288,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)N5CCOCC5)c4)c3n2)cc(OC)c1OC,0
1070,82,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCC(N4CCN(C)CC4)CC3)ccc2OC)ncc1Cl,1
1071,41,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCN(C)CC3)cc2OC)ncc1Br,1
1072,834,COc1ccc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OC(F)(F)C(F)(F)O4)n2)cc1N(C)C,0
1073,342,COc1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)CC2,1
1074,746,Cc1ccc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)cc1,0
1075,429,CC(C)c1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2cc1N1CCN(C)CC1,1
1076,67,COc1cc(NC(C)(C)CO)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,1
1077,471,O=C(Nc1nc2ccc(CN3CCCCC3)cc2n1[C@H]1CC[C@@H](C(=O)O)CC1)c1ccc(F)cc1,1
1078,694,Brc1cnc2nc1Nc1cccc(c1)CCc1cccc(c1)N2.O=C(O)C(F)(F)F,0
1079,1630,C#Cc1cc(Nc2ncc(C)c(Nc3ccccc3C(=O)NC(C)C)n2)c(OC(C)C)cc1C,0
1080,779,CC(C)NC(=O)C1CCC(n2/c(=N/C(=O)c3ccc(C(N)=O)cc3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1,0
1081,1268,COc1ccc(C)c(Nc2ncc3ccn(-c4ccnc(Cl)c4)c3n2)c1,0
1082,114,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1,1
1083,201,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCCC(C(N)=O)C3)cc2OC)ncc1Br,1
1084,840,NS(=O)(=O)c1c(Nc2ccnc(Nc3cccc(OCC4CCCO4)c3)n2)ccc2c1OCCO2,0
1085,1552,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccc(F)cc2)co1,0
1086,718,COc1cc2c(-c3ccc(O)cc3)nc3[nH]nc(CNCc4ccccc4)c3c2cc1OC,0
1087,94,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC3CCN(C)CC3)ccc2OC)ncc1Br,1
1088,1397,COc1ccc(N2CCC(N3CCN(C)CC3)CC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,0
1089,438,CC(Oc1cc(-c2ccc(C3CCNCC3)nc2)cnc1N)c1cc(Cl)ccc1C(F)(F)F,1
1090,1105,COc1cc(Nc2nccc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc(OC)c1,0
1091,11,C#Cc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C3CCC3)c2cc1N1CCN(C)CC1,1
1092,895,COC(=O)[C@H]1CC[C@@H](n2c(=NC(=O)c3cccc(C(F)(F)F)c3)[nH]c3ccc(CO)cc32)CC1,0
1093,1627,Clc1cnc2nc1NCc1cc(ccc1Br)OCCCc1cccc(c1)N2,0
1094,93,CCNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl,1
1095,959,COc1cc(Nc2ncc3ccn(-c4ccccc4C)c3n2)cc(OC)c1OC,0
1096,1395,COc1cc(N2CC[C@@H](N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,0
1097,691,C[C@H](Oc1cc(-c2ccc([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)nc2)cnc1N)c1cc(Cl)ccc1Cl,0
1098,459,CC(C)S(=O)(=O)N1CCC(n2/c(=N/C(=O)c3ccccc3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1,1
1099,913,COc1ccc(C(=O)/N=c2\[nH]c3cnc(OCCN4CCCCC4)cc3n2C2CCC(C(=O)NC(C)C)CC2)cc1.O=C(O)C(F)(F)F,0
1100,1628,Cc1ccc(O)cc1CC[C@@H]1[C@@H](O)CC[C@]2(C)C([C@H](C)/C=C/CC(C)C)CC[C@@H]12,0
1101,1361,CCN[C@H]1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)NC(C)C)n3)c(OC)c2)C1,0
1102,1493,O=C(O)C(F)(F)F.O=S1Cc2cccc(c2)Nc2nc(ncc2Cl)Nc2cccc1c2,0
1103,1648,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N(CCO)C2,0
1104,1545,CC1CC(C)CN(C(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)C1,0
1105,1188,CNS(=O)(=O)c1cccc(Nc2nc(Nc3cc(OC)c(OC)c(OC)c3)ncc2C)c1,0
1106,1396,CNC(=O)c1cc(N2CCC(O)CC2)ccc1Nc1nc(Nc2cc(N3CCOCC3)ccc2OC)ncc1Cl,0
1107,351,COc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2c(F)c1N1CCC(N2CCOCC2)CC1,1
1108,280,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(Cl)ccc2OC)ncc1Br,1
1109,753,C=CCOc1cccc(Nc2ccnc(Nc3ccc(OC)c(N(C)C)c3)n2)c1S(N)(=O)=O,0
1110,134,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OC3CCN(C)CC3)cc2OC)ncc1Br,1
1111,426,CC(C)NC(=O)[C@H]1CC[C@@H](n2/c(=N/C(=O)c3ccc(F)cc3F)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1,1
1112,1264,COc1ccc(C)c(Nc2ncc3ccn(-c4ccc(OC)nc4)c3n2)c1,0
1113,707,Cc1n[nH]c2nc(-c3nnc(N)s3)c3c(F)cc(O)c(F)c3c12,0
1114,1015,CNc1ccc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)cc1C(F)(F)F,0
1115,79,CNC(=O)c1ccccc1Nc1nc(Nc2cc(N3CCC(N4CCN(C)CC4)CC3)ccc2OC)ncc1Cl,1
1116,1245,CNS(=O)(=O)c1ccccc1-n1ccc2cnc(Nc3cc(OC)ccc3C)nc21,0
1117,1093,COc1cc(Nc2nccc(Nc3cccc(S(N)(=O)=O)c3)n2)cc(OC)c1OC,0
1118,591,CC(C)c1ccc(OCC(=O)NCc2nc(C(=O)NCCc3cccc(Cl)c3)cs2)cc1,0
1119,564,Cc1cccc(CCNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)c1,0
1120,751,COc1cc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)ccc1SC,0
1121,1601,Clc1cnc2nc1Nc1cccc(c1)COc1cccc(c1)N2.O=C(O)C(F)(F)F,0
1122,1463,CCCNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Br,0
1123,1503,Clc1cnc2nc1NCc1cccc(c1)OCCc1cccc(c1)N2.O=C(O)C(F)(F)F,0
1124,512,COc1cccc(CNC(=O)c2csc(CNC(=O)COc3ccc(C(C)C)cc3)n2)c1OC,0
1125,286,COc1cc(F)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,1
1126,981,Cc1ccc(Br)cc1Nc1ncc2ccn(-c3ccccn3)c2n1,0
1127,1147,COc1ccc(Nc2nccc(Nc3cccc(O)c3)n2)cc1OC,0
1128,1367,CCN1CCc2cccc(Nc3nc(Nc4ccc(N5CCOCC5)cc4OC)ncc3Cl)c2C1=O,0
1129,92,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCC(N(C)C)C3)ccc2OC)ncc1Cl,1
1130,994,COc1cc(Nc2ncc3ccn(-c4ccc(C)cn4)c3n2)cc(OC)c1OC,0
1131,1357,CC(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC(C)C)ncc1Cl,0
1132,1033,CCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(CN3CCC[C@@H](C(N)=O)C3)cc2OC)ncc1Cl,0
1133,955,COc1cc(Nc2ncc3ccn(-c4cccc(C#N)c4)c3n2)cc(OC)c1OC,0
1134,1487,Cc1cccc(Nc2ccnc(Nc3cccc(OCCn4ccnc4)c3)n2)c1S(N)(=O)=O,0
1135,728,COc1cc2c(cc1F)c(-c1ccc(O)cc1)nc1[nH]nc(C)c12,0
1136,1244,COc1ccccc1Cn1ccc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21,0
1137,28,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC[C@@H](C(N)=O)C3)cc2OC)ncc1Cl,1
1138,511,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2ccccc2)cs1,0
1139,401,CCC(CC)n1c2cc(N3CCN(C)CC3)c(OC)cc2c(=O)c2c3ccc(C#N)cc3[nH]c21,1
1140,657,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCC2=CCCCC2)co1,0
1141,1247,COc1cc(Nc2ncc3ccn(-c4cc(C)cc(C)c4)c3n2)cc(OC)c1OC,0
1142,391,C=C(C)c1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2cc1N1CCN(C)CC1,1
1143,1054,Cn1ncc2ccc(Nc3nccc(Nc4cccc(OCc5ccccc5)c4S(N)(=O)=O)n3)cc21,0
1144,819,C=C(F)COc1cccc(Nc2ccnc(Nc3ccc(OC)c(N(C)C)c3)n2)c1S(N)(=O)=O,0
1145,679,Clc1cnc2nc1Nc1cccc(c1)SCc1cccc(c1)N2.O=C(O)C(F)(F)F,0
1146,269,NS(=O)(=O)c1ccccc1Nc1nc(Nc2cccc3c2OC(F)(F)O3)ncc1Br,1
1147,919,COc1cccc(C(=O)N=c2[nH]c3cnc(OCCN4CCCCC4)cc3n2[C@H]2CC[C@@H](C(=O)NC(C)C)CC2)c1,0
1148,1086,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCC#N)c4)c3n2)cc(OC)c1OC,0
1149,1149,COc1cc(Nc2ncc3cc(C(=O)O)n(-c4ccccn4)c3n2)cc(OC)c1OC,0
1150,1031,COc1cc(N2CCN3CCOC[C@@H]3C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,0
1151,813,C=C(F)COc1cccc(Nc2ccnc(Nc3ccc4cnn(C)c4c3)n2)c1S(N)(=O)=O,0
1152,792,C=C(Cl)COc1cccc(Nc2ccnc(Nc3ccc(OC)c(OC)c3)n2)c1S(N)(=O)=O,0
1153,1427,CC(=O)N(C)c1ccc(Nc2nccc(Nc3ccc(S(=O)(=O)NCCOCCO)cc3)n2)cc1,0
1154,1624,O=C(O)C(F)(F)F.O=C1CCc2cccc(c2)Nc2nc(ncc2Cl)Nc2cccc1c2,0
1155,1059,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN)c4)c3n2)cc(OC)c1OC,0
1156,5,C#Cc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2cc1N1CCN(C)CC1,1
1157,525,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2cccs2)cs1,0
1158,885,CNc1cc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCC4)n2)ccc1C,0
1159,1005,COCCCNS(=O)(=O)c1cc(C(=O)Nc2nc3ccc(CO)cc3n2C2CCC(C(=O)OC)CC2)ccc1F,0
1160,1347,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCOCC3)c(F)cc2OC)ncc1Br,0
1161,674,Cl.Clc1cnc2nc1Nc1cccc(c1)CCSc1cccc(c1)N2,0
1162,1221,COc1ccc(Nc2nccc(Nc3ccccc3O)n2)cc1OCCn1ccnc1,0
1163,1061,COC(=O)CNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)n1,0
1164,1035,COc1cc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)cc2cccnc12,0
1165,1234,COC(=O)c1ccc(-n2ccc3cnc(Nc4cc(OC)ccc4C)nc32)cc1,0
1166,1084,CCCNS(=O)(=O)c1cccnc1-n1ccc2cnc(Nc3cc(OC)ccc3C)nc21,0
1167,1183,CNS(=O)(=O)c1ccccc1Nc1ccnc(Nc2ccc(OC)c(OCCn3ccnc3)c2)n1,0
1168,378,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(OCc5cc(F)cc(F)c5)ccc34)c(NCCF)c2)CC1,1
1169,1645,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N([C@H]1C[C@@H](C(N)=O)N(C)C1)C2,0
1170,842,COCCOc1cc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)CCC4)n2)ccc1OC,0
1171,296,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(-n3ccnc3)cc2OC)ncc1Br,1
1172,288,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(-c3ccccn3)ccc2OC)ncc1Br,1
1173,270,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OC)cc2OC)ncc1Br,1
1174,299,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cccc3c2CCCC3)ncc1Br,1
1175,1193,Cc1ccc(Nc2ccnc(Nc3cccc(OCCn4ccnc4)c3)n2)c(S(N)(=O)=O)c1,0
1176,956,COC(=O)c1ccccc1-n1ccc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21,0
1177,1206,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(C)c(OC)c2)ncc1Br,0
1178,253,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Br,1
1179,625,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N[C@H]2CCCc3ccccc32)cs1,0
1180,506,CCCCOc1ccc(NC(=O)NCc2nc(C(=O)NCc3ccccc3OC)cs2)cc1,0
1181,1625,O=S1(=O)NCc2cccc(c2)Nc2nc(ncc2Cl)Nc2cccc1c2,0
1182,424,CC(C)NC(=O)[C@H]1CC[C@@H](n2/c(=N/C(=O)N3CCCC3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1,1
1183,844,C[C@H]1CN(C(=O)C2CCC(n3/c(=N/C(=O)c4ccccc4)[nH]c4cnc(OCCN5CCCCC5)cc43)CC2)CCN1,0
1184,129,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)CC(C)C)n1,1
1185,78,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OCCN3CCN(C(C)=O)CC3)ccc2OC)ncc1Cl,1
1186,108,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2OC)ncc1Cl,1
1187,1515,COc1cc2c(-c3ccc(O)c(OC(F)F)c3)nc3[nH]nc(C)c3c2cc1OC,0
1188,760,Cn1ncc2ccc(Nc3nccc(Nc4ccc5c(c4S(N)(=O)=O)OCO5)n3)cc21,0
1189,1607,CC(C)NC(=O)C1CCC(n2/c(=N/C(=O)c3ccccn3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1.O=C(O)C(F)(F)F,0
1190,1332,COc1cc(OCCN2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1,0
1191,75,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCSCC3)cc2OC)ncc1Br,1
1192,13,CCc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2cc1C1CCN(C(C)C)CC1,1
1193,1663,Cc1cnc(Nc2cc3c(cc2OC(C)C)CCC3=O)nc1Nc1ccccc1S(=O)(=O)C(C)C,0
1194,1201,COc1cc(Nc2nccc(Nc3cccc(O)c3)n2)cc(O)c1C(=O)O,0
1195,51,CNC(=O)c1cc(N2CCCC2)ccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl,1
1196,1136,COc1cc(Nc2ncc3c(n2)N(c2cccnc2)C(O)CC3)cc(OC)c1OC,0
1197,803,NS(=O)(=O)c1c(Nc2ccnc(Nc3cccc(OCCC4CCCCC4)c3)n2)ccc2c1OCCO2,0
1198,504,CCc1ccc(NC(=O)NCc2nc(C(=O)NCc3cccc(OC)c3OC)cs2)cc1,0
1199,907,O=C(N=c1[nH]c2cnc(OCCN3CCCCC3)cc2n1[C@H]1CC[C@@H](C(=O)N2CCNCC2)CC1)c1ccc(F)cc1,0
1200,1504,Cl.Clc1cnc2nc1Nc1cc(cc(CN3CCNCC3)c1)CCc1cccc(c1)N2,0
1201,340,COc1cc(C2CCN(C[C@H](O)CF)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,1
1202,524,C[C@H](NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)C(C)(C)C,0
1203,449,O=C(/N=c1\[nH]c2cnc(OCCN3CCCCC3)cc2n1[C@H]1CC[C@@H](C(=O)N2CCNCC2)CC1)c1ccc(F)cc1,1
1204,1109,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(CO)c2)n1,0
1205,690,Clc1cnc2nc1Nc1cccc(c1)CCNc1cccc(c1)N2.O=C(O)C(F)(F)F,0
1206,1040,CCNc1ccc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)cc1C,0
1207,997,Cc1cc(I)ccc1Nc1ncc2ccn(-c3ccccn3)c2n1,0
1208,416,C=CCNS(=O)(=O)c1cccc(C(=O)/N=c2\[nH]c3cnc(OCCN4CCCCC4)cc3n2[C@H]2CC[C@H](C(=O)NC)CC2)c1,1
1209,1481,CN1CCCC(Oc2cccc(Nc3nccc(Nc4cc(Cl)ccc4O)n3)c2)CC1,0
1210,206,COc1cc(N2CCC(N(C)C(C)=O)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,1
1211,279,CNC(=O)c1c(C)cccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,1
1212,531,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCC2CC2)cs1,0
1213,1582,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCN2CCCC2)cs1,0
1214,103,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OCCN3CCOCC3)ccc2OC)ncc1Cl,1
1215,1181,COc1cc(Nc2ncc(Br)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)cc(OC)c1OC,0
1216,1436,COc1ccc(N2CCOCC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,0
1217,755,COCCNc1cc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)ccc1C,0
1218,632,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NC2CCCCCCC2)cs1,0
1219,495,O=C(O)C(F)(F)F.Oc1ccc2cc1Nc1nc(ncc1Cl)Nc1cccc(c1)CC2,0
1220,1498,O=C(O)C(F)(F)F.O=S1(=O)CCc2cccc(c2)Nc2ncc(Cl)c(n2)Nc2cccc1c2,0
1221,1456,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC[C@@H]3CCCN3C)ccc2OC)ncc1Br,0
1222,213,COc1cc(N2CCC(N(C)C)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,1
1223,549,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCN2CCOCC2)cs1,0
1224,34,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCCC(C(N)=O)C3)cc2OC)ncc1Cl,1
1225,1594,O=C(O)C(F)(F)F.c1cc2cc(c1)Nc1ccnc(n1)Nc1cccc(c1)CC2,0
1226,661,Cc1ccc(CCNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)cc1C,0
1227,80,COc1cc(OCCN2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,1
1228,259,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCNCC3)cc2OC)ncc1Cl,1
1229,1046,CNc1cc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)ccc1Cl,0
1230,849,COc1ccc(Nc2ccnc(Nc3cccc(OCCC4CCCN4C)c3)n2)cc1O,0
1231,1124,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ccc3c2)n1,0
1232,793,COc1ccc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCCO4)n2)cc1OC,0
1233,1468,COc1cc(Nc2nccc(Nc3ccc(C)c(OC)c3S(N)(=O)=O)n2)cc(OC)c1OC,0
1234,700,COc1cc2c(-c3ccc(O)cc3)nc3[nH]nc(Cc4cccc(C)c4)c3c2cc1OC,0
1235,1507,O=C(Nc1n[nH]c2cc(OCc3cc(F)cc(F)c3)ccc12)c1ccccc1,0
1236,673,Cc1ccc2cc1Nc1ncc(Cl)c(n1)Nc1cccc(c1)CC2.O=C(O)C(F)(F)F,0
1237,1028,CCN(CC)c1cc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)ccc1OC,0
1238,483,CC(Oc1cc(-c2ccc(C3CO[C@@H]4[C@H](O)CO[C@H]34)nc2)cnc1N)c1cc(Cl)ccc1C(F)(F)F,0
1239,636,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2cccc(C(F)(F)F)c2F)cs1,0
1240,659,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NC2CCCc3ccccc32)cs1,0
1241,73,CCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,1
1242,719,COc1cc2c(-c3ccc(O)c(Cl)c3)nc3[nH]nc(C)c3c2cc1OCC(F)(F)F,0
1243,1428,COc1ccc(Nc2ccnc(Nc3ccc(OC)c(OCCN4CCCCC4)c3)n2)cc1O,0
1244,1016,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)NCCN(C)C)c4)c3n2)cc(OC)c1OC,0
1245,1655,CNC(=O)c1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1CCN1CCN(C)CC1,0
1246,1649,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N(N1CCOCC1)C2,0
1247,357,COc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2c(F)c1C1CCN(C2COC2)CC1,1
1248,1421,CCOc1ccc(Nc2ccnc(Nc3ccc(C)c(OCCN4CCCC4)c3)n2)c(S(N)(=O)=O)c1,0
1249,315,COc1cc(F)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)N2CCOCC2)n1,1
1250,240,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2F)ncc1Br,1
1251,1621,O=C(/N=c1\[nH]c2cnc(OCCN3CCCCC3)cc2n1C1CCC(C(=O)O)CC1)c1ccccc1,0
1252,966,CCCCc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,0
1253,1108,COc1cc(Nc2nccc(Nc3ccccc3O)n2)cc(OC)c1OC,0
1254,683,O=C(O)C(F)(F)F.O=S1(=O)CCOc2cccc(c2)Nc2ncc(Cl)c(n2)Nc2cccc1c2,0
1255,314,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2OC)ncc1Br,1
1256,940,COC(=O)[C@H]1CC[C@@H](n2c(=NC(=O)c3ccccc3)[nH]c3cnccc32)CC1,0
1257,1579,O=C(COc1ccc(Br)cc1)NCc1nc(C(=O)NCCc2ccccc2F)cs1,0
1258,1631,CC(C)Oc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)C(=O)N(CC(=O)O)C2,0
1259,572,COc1ccccc1CCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
1260,876,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCC(O)CC3)c3c2C(=O)N(C)C3)n1,0
1261,338,COc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2c(F)c1N1CCN(C)CC1,1
1262,535,O=C(Cc1ccc2ccccc2c1)NCc1nc(C(=O)NCCc2cccc(Cl)c2)cs1,0
1263,1085,COC(=O)CNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,0
1264,1012,CCCNc1cc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)ccc1C,0
1265,55,COc1cc(N2CCN3CCOC[C@H]3C2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1,1
1266,731,COc1cc2c(cc1OCC1CCNCC1)c(-c1ccc(O)cc1)nc1[nH]nc(C)c12,0
1267,730,Cc1n[nH]c2nc(-c3ccc4[nH]ccc4c3)c3c(F)cc(O)c(F)c3c12,0
1268,273,COc1cc(Nc2ncc3ccn(-c4ccccc4CO)c3n2)cc(OC)c1OC,1
1269,1070,c1ccc(-n2ccc3cnc(Nc4ccc5cn[nH]c5c4)nc32)nc1,0
1270,278,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(C)cc2OC)ncc1Br,1
1271,563,COc1ccccc1CNC(=O)c1coc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
1272,944,C[C@H]1CN(C(=O)[C@H]2CC[C@@H](n3c(=NC(=O)c4ccccc4)[nH]c4cnc(OCCN5CCCCC5)cc43)CC2)CCN1,0
1273,1558,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCC2CCCO2)cs1,0
1274,923,COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C)CC3)c3c2C(=O)N(C)C3)n1,0
1275,183,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(N3CCN(C)CC3)cc2OC)ncc1Cl,1
1276,175,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(O)CC3)cc2OC)ncc1Cl,1
1277,71,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(N(C)C)C3)cc2OC)ncc1Cl,1
1278,1393,CNC(=O)c1cc(N2CC[C@H](N(C)C)C2)ccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,0
1279,97,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OC3CCNCC3)cc2OC)ncc1Br,1
1280,356,COc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C3CCCCC3)c2cc1N1CCN(C)CC1,1
